listing_id;available;count
19600903;f;365
19601928;f;365
19603625;f;365
19604397;f;365
19606155;f;365
19607802;f;365
19610113;f;365
19614073;f;365
19614533;f;296
19614533;t;69
19616960;f;354
19616960;t;11
19617168;f;365
19617570;f;365
19617836;f;365
19618549;f;365
19619006;f;365
19620663;f;359
19620663;t;6
19625328;f;365
19629894;f;365
19630222;f;365
19630955;f;365
19632711;f;365
19634664;f;365
19635936;f;365
19635966;f;365
19636065;f;365
19636161;f;365
19637899;f;281
19637899;t;84
19641424;f;217
19641424;t;148
19644530;f;298
19644530;t;67
19644916;f;356
19644916;t;9
19646952;f;365
19649056;f;365
19651808;f;365
19655104;f;365
19659789;f;365
19664663;f;365
19666838;f;365
19667080;f;365
19667159;f;365
19667168;f;363
19667168;t;2
19668166;f;365
19668427;f;365
19673434;f;365
19673604;f;365
19676829;f;365
19677172;f;365
19679434;f;365
19683510;f;365
19684446;f;365
19685954;f;81
19685954;t;284
19686192;f;365
19686396;f;365
19686475;f;365
19686706;f;365
19687004;f;365
19687543;f;365
19688019;f;365
19688816;f;365
19689332;f;355
19689332;t;10
19689768;f;365
19689993;f;239
19689993;t;126
19691124;f;365
19691266;f;365
19691686;f;365
19691751;f;352
19691751;t;13
19691884;f;186
19691884;t;179
19692437;f;365
19695946;f;365
19696079;f;365
19697118;f;365
19704153;f;365
19705372;f;365
19705387;f;365
19709782;f;365
19715150;f;10
19715150;t;355
19717886;f;365
19723570;f;365
19724507;f;365
19725068;f;365
19726564;f;365
19728576;f;365
19729119;f;365
19729146;f;365
19730045;f;365
19731559;f;365
19734830;f;364
19734830;t;1
19739001;f;365
19740644;f;365
19741858;f;365
19743156;f;365
19743476;f;365
19744788;f;365
19745436;f;278
19745436;t;87
19748344;f;365
19749038;f;365
19751149;f;365
19753481;f;365
19753937;f;365
19754922;f;365
19756009;f;365
19756882;f;365
19757251;f;365
19757356;f;365
19757448;f;365
19758142;f;365
19761168;f;365
19761905;f;275
19761905;t;90
19763150;f;274
19763150;t;91
19763762;f;365
19765478;f;365
19765648;f;296
19765648;t;69
19771245;f;34
19771245;t;331
19771957;f;365
19772314;f;365
19773666;f;335
19773666;t;30
19776033;f;365
19781179;f;365
19782977;f;365
19783215;f;365
19784857;f;365
19785831;f;365
19786561;f;365
19788848;f;365
19793342;f;365
19793622;f;365
19794453;f;365
19795201;f;365
19795667;f;365
19796378;f;365
19796647;f;365
19797076;f;365
19798707;f;365
19799311;f;365
19800307;f;365
19801302;f;277
19801302;t;88
19801478;f;365
19801885;f;365
19803300;f;144
19803300;t;221
19804552;f;365
19804632;f;365
19805790;f;365
19806203;f;365
19806318;f;365
19806742;f;365
19806916;f;118
19806916;t;247
19807045;f;365
19814060;f;365
19814410;f;365
19816161;f;365
19816232;f;365
19818064;f;365
19818475;f;4
19818475;t;361
19818774;f;365
19818979;f;361
19818979;t;4
19819835;f;365
19820314;f;185
19820314;t;180
19820495;f;201
19820495;t;164
19823007;f;365
19823319;f;200
19823319;t;165
19825717;f;365
19826381;f;362
19826381;t;3
19833778;f;365
19834695;f;365
19835405;f;365
19835662;f;318
19835662;t;47
19838684;f;115
19838684;t;250
19842083;f;358
19842083;t;7
19845574;f;365
19845595;f;365
19845689;f;365
19845883;f;365
19845913;f;365
19847628;f;306
19847628;t;59
19849055;f;365
19853067;f;365
19854248;f;365
19854424;f;203
19854424;t;162
19854760;f;365
19854975;f;365
19856393;f;365
19856533;f;365
19859427;f;365
19859781;f;365
19860973;f;365
19865809;f;365
19866276;f;99
19866276;t;266
19868147;f;116
19868147;t;249
19868291;f;365
19868494;f;299
19868494;t;66
19868508;f;365
19869067;f;365
19871657;f;186
19871657;t;179
19872128;f;22
19872128;t;343
19872575;f;276
19872575;t;89
19875455;f;365
19880015;f;365
19881995;f;300
19881995;t;65
19882831;f;365
19882903;f;365
19884996;f;84
19884996;t;281
19885110;f;365
19885129;f;187
19885129;t;178
19885220;f;365
19885291;f;365
19885353;f;365
19885870;f;365
19887201;f;2
19887201;t;363
19887425;f;365
19887573;f;365
19888143;f;365
19888153;f;69
19888153;t;296
19888963;f;1
19888963;t;364
19889327;f;365
19889634;f;365
19890849;f;365
19890927;f;365
19897560;f;365
19905942;f;365
19906662;f;365
19907776;f;365
19908210;f;365
19909626;f;365
19915547;f;365
19917008;f;365
19917886;f;365
19918373;f;365
19919844;f;365
19921135;f;317
19921135;t;48
19921711;f;365
19923688;f;365
19923992;f;365
19936373;f;365
19937891;f;365
19938339;f;365
19938654;f;365
19939038;f;224
19939038;t;141
19939321;f;3
19939321;t;362
19939329;f;95
19939329;t;270
19940074;f;365
19940438;f;365
19940821;f;365
19941136;f;3
19941136;t;362
19941156;f;365
19941327;f;365
19942102;f;365
19942146;f;365
19943385;f;358
19943385;t;7
19947094;f;365
19947562;f;365
19948942;f;364
19948942;t;1
19955084;f;365
19955781;f;285
19955781;t;80
19956259;f;292
19956259;t;73
19958808;f;365
19958866;f;365
19959975;f;365
19960303;f;365
19960330;f;364
19960330;t;1
19960973;f;356
19960973;t;9
19968959;f;342
19968959;t;23
19973782;f;365
19975805;f;53
19975805;t;312
19979501;f;365
19980693;f;364
19980693;t;1
19983345;f;365
19987998;f;365
19990882;f;365
19991681;f;365
19991890;f;365
19994542;f;365
19994662;f;365
19996091;f;365
19996451;f;365
20001770;f;65
20001770;t;300
20004188;f;365
20004322;f;365
20006286;f;365
20011683;f;365
20011859;f;365
20020754;f;365
20021741;f;365
20023036;f;365
20024548;f;365
20024668;f;365
20025617;f;365
20025983;f;365
20026016;f;211
20026016;t;154
20026132;f;296
20026132;t;69
20026350;f;365
20026786;f;365
20028447;f;365
20029085;f;365
20030484;f;42
20030484;t;323
20030617;f;116
20030617;t;249
20030990;f;365
20031364;f;365
20032424;f;365
20033275;f;365
20039033;f;365
20039221;f;365
20040975;f;365
20041276;f;365
20041284;f;365
20042159;f;365
20042236;f;365
20042421;f;365
20042556;f;365
20044033;f;365
20044380;f;365
20045483;f;365
20046800;f;365
20046915;f;336
20046915;t;29
20049400;f;365
20051742;f;365
20053026;f;365
20053144;f;365
20053407;f;365
20059970;f;191
20059970;t;174
20060687;f;365
20062951;f;242
20062951;t;123
20063092;f;365
20063640;f;365
20063721;f;243
20063721;t;122
20067769;f;365
20067852;f;365
20070771;f;365
20071782;f;44
20071782;t;321
20071835;f;365
20074621;f;365
20079521;f;365
20080986;f;365
20081135;f;365
20081461;f;365
20083196;f;365
20086378;f;365
20088956;f;365
20090861;f;365
20092904;t;365
20097207;f;365
20098732;f;365
20101951;f;26
20101951;t;339
20103885;f;365
20105332;f;365
20113545;f;39
20113545;t;326
20115291;f;116
20115291;t;249
20115380;f;365
20115491;f;365
20118492;f;365
20120542;f;363
20120542;t;2
20120788;f;365
20123377;f;365
20127193;f;365
20132816;f;365
20133930;f;365
20142058;f;359
20142058;t;6
20143270;f;290
20143270;t;75
20144156;f;365
20144673;f;365
20146392;f;365
20149091;f;365
20149767;f;365
20152694;f;365
20158865;f;365
20162645;f;365
20162728;f;365
20163818;f;365
20164112;f;365
20165622;f;365
20166005;f;365
20167317;f;365
20167721;f;365
20169270;f;365
20170149;f;365
20170433;f;365
20173159;f;365
20178478;f;161
20178478;t;204
20178553;f;365
20179100;f;365
20184375;f;365
20186480;f;365
20186913;f;365
20188400;f;195
20188400;t;170
20189491;f;365
20189971;f;365
20190724;f;269
20190724;t;96
20190961;f;19
20190961;t;346
20192872;f;365
20197910;f;190
20197910;t;175
20199585;f;365
20204560;f;365
20206381;f;365
20209731;f;365
20211544;f;365
20219014;f;365
20219528;f;365
20221286;f;365
20221601;f;365
20223012;f;365
20223369;f;365
20223504;f;329
20223504;t;36
20224062;f;365
20225522;f;365
20226379;f;365
20226646;f;365
20229357;f;365
20238854;f;365
20239964;f;365
20244907;f;365
20247071;f;365
20247164;f;365
20259345;f;102
20259345;t;263
20259495;f;365
20260414;f;365
20262095;f;365
20264148;f;365
20265465;f;365
20266729;f;365
20267200;f;365
20270735;f;365
20273297;f;365
20274514;f;365
20274773;f;365
20275865;f;365
20276136;f;365
20276804;f;365
20279173;f;365
20280932;f;365
20281027;f;365
20283047;f;290
20283047;t;75
20289923;f;365
20294801;f;365
20296948;f;365
20299013;f;365
20302603;f;192
20302603;t;173
20303534;f;365
20303687;f;365
20304601;f;365
20305007;f;365
20308540;f;365
20313768;f;365
20316476;f;365
20317497;f;365
20317507;f;365
20320044;f;365
20321006;f;365
20321058;f;365
20321064;f;365
20321345;f;365
20323305;f;365
20324741;f;365
20324981;f;273
20324981;t;92
20325871;f;2
20325871;t;363
20326716;f;365
20346159;f;365
20347628;f;365
20348379;f;360
20348379;t;5
20349480;f;186
20349480;t;179
20350688;f;365
20351701;f;286
20351701;t;79
20351710;f;365
20357045;f;357
20357045;t;8
20357273;f;365
20368894;f;184
20368894;t;181
20369617;f;365
20372047;f;365
20382005;f;365
20385230;f;365
20389972;f;44
20389972;t;321
20396714;f;121
20396714;t;244
20398924;f;365
20402219;f;365
20404380;f;365
20405959;f;57
20405959;t;308
20416009;f;365
20418135;f;365
20422214;f;365
20422600;f;365
20422701;f;365
20430895;f;350
20430895;t;15
20430973;f;365
20431426;f;365
20431805;f;300
20431805;t;65
20431927;f;365
20432413;f;365
20432423;f;365
20433445;f;211
20433445;t;154
20433472;f;106
20433472;t;259
20435919;f;365
20437201;f;365
20443696;f;365
20443815;f;365
20445272;f;277
20445272;t;88
20446323;f;365
20447839;f;345
20447839;t;20
20448472;f;365
20449293;f;365
20450623;f;365
20451620;f;357
20451620;t;8
20452688;f;365
20454917;f;365
20455357;f;365
20456509;f;365
20462771;f;365
20464608;f;365
20464617;f;351
20464617;t;14
20465459;f;79
20465459;t;286
20465711;f;365
20469774;f;365
20470078;f;365
20473516;f;365
20476337;f;365
20479021;f;365
20486092;f;365
20488503;f;6
20488503;t;359
20488828;f;365
20490167;f;210
20490167;t;155
20491065;f;365
20492857;f;365
20493231;f;365
20498694;f;28
20498694;t;337
20499230;f;365
20509678;f;365
20510629;f;365
20512929;f;365
20515186;f;365
20515453;f;365
20516768;f;203
20516768;t;162
20529893;f;365
20530198;f;365
20533744;f;365
20546950;f;365
20549160;f;162
20549160;t;203
20552357;f;365
20563411;f;365
20566966;f;365
20567204;f;273
20567204;t;92
20568866;f;365
20569846;f;365
20576866;f;365
20577523;f;365
20577620;f;282
20577620;t;83
20578389;f;365
20579997;f;365
20582373;f;365
20585216;f;365
20586562;f;365
20586757;f;365
20595502;f;365
20596974;f;300
20596974;t;65
20604602;f;365
20610029;f;365
20612492;f;365
20614869;f;365
20618345;f;365
20620213;f;365
20620910;f;365
20621335;f;365
20621604;f;234
20621604;t;131
20629258;f;365
20629808;f;365
20632225;f;365
20636279;f;365
20636363;f;365
20639966;f;365
20643966;f;365
20644162;f;365
20646407;f;365
20647329;f;365
20648195;f;365
20651079;f;365
20656865;f;365
20661212;f;365
20661964;f;365
20663632;f;365
20668331;f;365
20668363;f;365
20669876;f;365
20669946;f;365
20672438;f;365
20674934;f;365
20683734;f;365
20685033;f;241
20685033;t;124
20687148;f;365
20691382;f;365
20692196;f;365
20692335;f;301
20692335;t;64
20692532;f;365
20693973;f;365
20699588;f;266
20699588;t;99
20701838;f;98
20701838;t;267
20702723;f;365
20703443;f;276
20703443;t;89
20703653;f;365
20706047;f;365
20707848;f;357
20707848;t;8
20708620;f;262
20708620;t;103
20709915;f;365
20710846;f;365
20716743;f;365
20718512;f;365
20720998;f;365
20723785;f;365
20727087;f;365
20727780;f;365
20735834;f;365
20735962;f;365
20736260;f;339
20736260;t;26
20736983;f;365
20740548;f;365
20743521;f;345
20743521;t;20
20744584;f;365
20756989;f;316
20756989;t;49
20757123;f;364
20757123;t;1
20757739;f;285
20757739;t;80
20764993;f;365
20769104;f;365
20770067;f;365
20772217;f;365
20774847;f;277
20774847;t;88
20777080;f;365
20777486;f;297
20777486;t;68
20779886;f;365
20783317;f;284
20783317;t;81
20789675;f;365
20791909;f;365
20791949;f;118
20791949;t;247
20792801;f;365
20792976;f;47
20792976;t;318
20793220;f;7
20793220;t;358
20793741;f;357
20793741;t;8
20807929;f;365
20808085;f;365
20808175;f;329
20808175;t;36
20808378;f;365
20809143;f;365
20811386;f;365
20814473;f;365
20814617;f;365
20816136;f;204
20816136;t;161
20822307;f;365
20825413;f;365
20826986;f;67
20826986;t;298
20829484;f;53
20829484;t;312
20829720;f;365
20829946;f;365
20831587;f;291
20831587;t;74
20837003;f;365
20838248;f;365
20838843;f;365
20840176;f;191
20840176;t;174
20840641;f;365
20842117;f;365
20842505;f;365
20857622;f;140
20857622;t;225
20859474;f;365
20868785;f;365
20869209;f;365
20869366;f;365
20870029;f;365
20872631;f;365
20873005;f;365
20873357;f;365
20873538;f;365
20877015;f;365
20878711;f;365
20878866;f;365
20879482;f;365
20879642;f;365
20880816;f;365
20884813;f;365
20884961;f;365
20890600;f;365
20901220;f;365
20906436;f;365
20907008;f;365
20907952;f;35
20907952;t;330
20908840;f;365
20910012;f;365
20913032;f;4
20913032;t;361
20916514;f;365
20922280;f;245
20922280;t;120
20924563;f;365
20925863;f;365
20927995;f;365
20929019;f;365
20937710;f;365
20939405;f;365
20939906;f;365
20941925;f;365
20943584;f;365
20945152;f;365
20952848;f;116
20952848;t;249
20954102;f;365
20955021;f;365
20958748;f;365
20962766;f;365
20964963;f;263
20964963;t;102
20967046;f;360
20967046;t;5
20973313;f;365
20973548;f;365
20973726;f;365
20975003;f;365
20977704;f;365
20978269;f;365
20979131;f;365
20981331;f;330
20981331;t;35
20986868;f;365
20987240;f;365
20991478;f;365
20994318;f;365
20996549;f;365
20998881;f;365
21001196;f;335
21001196;t;30
21002229;f;365
21002581;f;303
21002581;t;62
21004020;f;365
21005013;f;365
21005123;f;184
21005123;t;181
21005647;f;361
21005647;t;4
21005934;f;365
21009564;f;205
21009564;t;160
21009976;f;365
21015038;f;365
21018846;f;299
21018846;t;66
21019335;f;285
21019335;t;80
21021371;f;365
21021559;f;365
21021923;f;365
21022059;f;15
21022059;t;350
21024509;f;270
21024509;t;95
21031437;f;1
21031437;t;364
21035577;f;365
21035746;f;365
21036754;f;365
21038260;f;365
21039500;f;365
21048359;f;365
21048399;f;365
21050762;f;365
21051659;f;365
21053268;f;365
21070372;f;185
21070372;t;180
21070432;f;300
21070432;t;65
21073542;f;365
21076544;f;365
21078155;f;360
21078155;t;5
21079088;f;365
21084288;f;365
21086834;f;365
21086966;f;365
21087764;f;365
21089325;f;365
21089579;f;365
21089629;f;365
21090327;f;365
21093374;f;365
21094529;f;365
21094766;f;365
21100665;f;365
21100985;f;365
21103093;f;118
21103093;t;247
21103171;f;365
21106957;f;365
21107296;f;365
21107528;f;365
21108062;f;365
21108929;f;365
21110919;f;356
21110919;t;9
21114452;f;331
21114452;t;34
21114603;f;95
21114603;t;270
21116197;f;1
21116197;t;364
21117591;f;365
21118552;f;365
21118786;f;37
21118786;t;328
21133841;f;365
21133952;f;365
21142758;f;365
21145986;f;330
21145986;t;35
21147886;f;358
21147886;t;7
21158128;f;365
21158265;f;365
21162228;f;365
21162933;f;365
21169788;f;365
21170850;f;365
21171261;f;365
21171529;f;365
21171963;f;365
21172965;f;365
21173976;f;365
21178495;f;365
21180046;f;349
21180046;t;16
21180729;f;365
21181030;f;365
21181425;f;365
21182046;f;300
21182046;t;65
21183331;f;365
21184567;f;365
21187182;f;365
21188230;f;365
21188482;f;365
21194463;f;365
21194759;f;355
21194759;t;10
21197751;f;365
21198240;f;365
21198943;f;365
21200085;f;365
21208132;f;365
21209003;f;300
21209003;t;65
21209059;f;365
21211980;f;327
21211980;t;38
21212061;f;365
21213510;f;365
21213840;f;365
21215640;f;365
21216480;f;365
21216557;f;365
21221186;f;365
21222844;f;365
21224155;f;365
21225934;f;365
21226334;f;39
21226334;t;326
21227020;f;365
21234565;f;365
21236027;f;365
21236975;f;365
21241593;f;365
21244343;f;365
21247283;f;365
21247963;f;355
21247963;t;10
21248223;f;365
21248255;f;365
21250159;f;365
21250960;f;365
21257979;f;184
21257979;t;181
21258072;f;365
21258921;f;215
21258921;t;151
21259251;f;365
21259844;f;365
21260870;f;365
21261597;f;300
21261597;t;65
21261630;f;365
21262769;f;365
21264368;f;301
21264368;t;64
21270067;f;365
21270195;f;365
21272559;f;365
21272669;f;365
21273751;f;365
21274476;f;365
21274665;f;365
21276527;f;365
21277749;f;365
21277877;f;365
21285206;f;365
21286032;f;1
21286032;t;364
21287496;f;365
21288930;f;365
21289053;f;365
21291610;f;365
21294358;f;365
21300735;f;365
21301815;f;147
21301815;t;218
21307951;f;365
21315380;f;365
21315774;f;195
21315774;t;170
21317969;f;38
21317969;t;327
21319088;f;365
21319098;f;365
21321370;f;144
21321370;t;221
21324372;t;365
21327054;f;69
21327054;t;296
21330490;f;365
21330883;f;365
21331363;f;365
21331374;f;335
21331374;t;30
21343131;f;365
21344955;f;365
21345715;f;365
21351582;f;365
21353774;f;353
21353774;t;12
21353860;f;365
21354053;f;365
21354405;f;365
21354766;f;365
21360592;f;365
21361382;f;365
21361693;f;365
21362019;f;365
21362653;f;365
21362977;f;365
21363769;f;365
21363960;f;365
21364115;f;365
21364149;f;352
21364149;t;13
21364860;f;365
21364983;f;365
21365492;f;365
21366150;f;365
21366556;f;365
21373169;f;2
21373169;t;363
21374801;f;365
21376181;f;365
21378195;f;348
21378195;t;17
21378736;f;365
21380497;f;365
21381740;f;365
21382226;f;365
21382701;f;365
21386753;f;355
21386753;t;10
21387035;f;337
21387035;t;28
21387492;f;365
21389780;f;163
21389780;t;202
21389942;f;365
21390281;f;365
21390802;f;365
21393682;f;276
21393682;t;89
21395798;f;365
21397779;f;365
21401933;f;365
21405561;f;8
21405561;t;357
21406847;f;1
21406847;t;364
21409231;f;365
21410034;f;365
21410723;f;365
21419822;f;365
21421856;f;365
21429650;f;365
21430513;f;365
21430658;f;365
21432462;f;365
21434630;f;365
21435103;f;185
21435103;t;180
21442128;f;365
21443538;f;365
21445852;f;300
21445852;t;65
21454090;f;365
21458065;f;362
21458065;t;3
21458998;f;315
21458998;t;50
21466107;f;365
21467591;f;365
21467989;f;1
21467989;t;364
21468398;f;1
21468398;t;364
21468760;f;1
21468760;t;364
21472174;f;365
21472476;f;365
21472598;f;365
21479962;f;365
21483484;f;365
21484701;f;365
21486402;f;52
21486402;t;313
21486637;f;365
21492107;f;365
21493841;f;365
21498770;f;365
21502112;f;365
21507027;f;365
21511592;f;365
21522145;f;365
21524002;f;365
21525409;f;365
21529245;f;274
21529245;t;91
21536526;f;365
21540463;f;365
21542411;f;291
21542411;t;74
21543975;f;365
21544740;f;365
21545737;f;365
21546004;f;365
21546056;f;365
21546225;f;365
21546628;f;268
21546628;t;97
21547191;f;359
21547191;t;6
21547474;f;365
21548674;f;365
21550662;f;365
21555961;f;365
21556688;f;100
21556688;t;265
21557722;f;365
21558114;f;365
21558686;f;365
21562540;f;365
21562914;f;365
21563803;f;365
21564625;f;331
21564625;t;34
21569509;f;365
21570786;f;365
21571321;f;365
21578338;f;365
21579267;f;365
21579347;f;365
21584632;f;365
21585325;f;365
21585924;f;365
21587236;f;365
21589652;f;365
21589735;f;365
21591683;f;365
21593642;f;365
21593660;f;365
21593920;f;365
21594147;f;365
21594230;f;365
21602846;f;365
21604495;f;365
21608147;f;365
21610000;f;365
21614953;f;365
21615136;f;365
21619008;f;365
21628659;f;365
21628907;f;365
21629355;f;365
21630546;f;365
21631058;f;365
21631759;f;365
21632945;f;365
21633099;f;295
21633099;t;70
21639688;f;365
21639782;f;365
21640142;f;365
21640364;f;365
21640459;f;365
21640741;f;365
21641739;f;365
21644392;f;365
21652430;f;365
21653143;f;365
21653217;f;365
21654618;f;277
21654618;t;88
21658158;f;167
21658158;t;198
21658676;f;365
21659062;f;365
21659843;f;365
21661841;f;365
21662869;f;365
21671480;f;365
21671931;f;365
21673639;f;365
21677107;f;365
21679725;f;365
21680378;f;365
21685892;f;306
21685892;t;59
21686745;f;328
21686745;t;37
21687136;f;365
21687625;f;365
21688670;f;365
21692004;f;365
21695149;f;365
21695187;f;365
21698789;f;365
21703216;f;365
21703780;f;245
21703780;t;120
21706798;f;365
21708820;f;365
21709308;f;3
21709308;t;362
21712644;f;365
21713203;f;365
21713475;f;365
21715563;f;365
21718646;f;38
21718646;t;327
21721316;f;365
21731645;f;365
21735611;f;365
21735807;f;365
21735918;f;365
21736562;f;365
21744543;f;365
21745261;f;365
21746000;f;365
21746506;f;1
21746506;t;364
21746528;f;300
21746528;t;65
21747298;f;365
21747510;f;357
21747510;t;8
21747573;f;365
21760247;f;365
21760795;f;365
21760902;f;365
21762388;f;365
21766048;f;365
21766771;f;365
21768121;f;365
21768125;f;365
21773655;f;365
21775264;f;365
21778001;f;365
21778070;f;365
21778270;f;364
21778270;t;1
21779417;f;266
21779417;t;99
21781165;f;365
21783621;f;365
21783686;f;329
21783686;t;36
21783756;f;115
21783756;t;250
21784469;f;365
21785441;f;2
21785441;t;363
21789791;f;365
21790701;f;198
21790701;t;167
21791160;f;365
21792146;f;365
21792561;f;365
21794076;f;365
21796247;f;354
21796247;t;11
21798976;f;365
21799186;f;365
21800921;f;48
21800921;t;317
21801282;f;360
21801282;t;5
21801675;f;365
21810730;f;365
21810835;f;365
21811876;f;365
21815300;f;365
21815494;f;356
21815494;t;9
21819971;f;362
21819971;t;3
21820224;f;365
21820914;f;365
21822487;f;365
21823811;f;365
21823976;f;363
21823976;t;2
21825799;f;295
21825799;t;70
21827180;f;365
21828269;f;365
21832447;f;365
21834021;f;365
21835492;f;365
21843715;f;365
21843793;f;365
21845862;f;365
21847725;f;365
21849072;f;365
21856645;f;365
21859606;f;220
21859606;t;145
21860642;f;365
21862649;f;365
21863894;f;365
21866588;f;365
21872165;f;365
21872581;f;365
21873065;f;365
21874527;f;365
21874788;f;365
21877945;t;365
21879304;f;365
21879976;f;365
21881599;f;365
21882460;f;365
21887358;f;365
21889008;f;365
21889416;f;365
21889956;f;365
21890491;f;365
21891256;f;365
21892378;f;365
21893855;f;365
21897132;f;365
21897818;f;361
21897818;t;4
21904971;f;365
21905300;f;365
21907274;f;49
21907274;t;316
21909491;f;365
21913325;f;365
21917555;f;365
21919426;f;365
21921453;f;365
21922903;f;365
21924446;f;365
21929724;f;365
21930051;f;365
21930458;f;365
21931133;f;365
21931289;f;365
21931660;f;37
21931660;t;328
21932134;f;365
21933984;f;365
21940642;f;44
21940642;t;321
21942890;f;365
21943080;f;160
21943080;t;205
21943482;f;365
21945324;f;365
21945695;f;365
21946106;f;365
21954616;f;365
21955326;f;365
21957365;f;365
21957623;f;365
21957675;f;365
21959488;f;189
21959488;t;176
21962251;f;365
21963346;f;357
21963346;t;8
21964561;f;13
21964561;t;352
21964580;f;365
21964609;f;365
21964868;f;365
21971116;f;365
21971667;f;365
21972047;f;365
21972149;f;365
21976797;f;236
21976797;t;129
21977982;f;29
21977982;t;336
21978010;f;365
21978969;f;325
21978969;t;40
21979569;f;314
21979569;t;51
21979948;f;365
21980258;f;365
21986369;f;12
21986369;t;353
21988512;f;365
21988897;f;146
21988897;t;219
21989193;f;365
21989639;f;365
21989969;f;342
21989969;t;23
21990998;f;365
21991281;f;365
21992422;f;365
21995592;f;365
21995936;f;365
21997650;f;365
21997924;f;365
22004423;f;365
22008686;f;365
22013647;f;365
22014200;f;365
22015103;f;365
22015296;f;365
22022505;f;365
22024005;f;365
22026123;f;365
22028930;f;365
22028962;f;365
22030592;f;365
22032316;f;365
22040490;f;365
22041896;f;365
22042304;f;365
22045292;f;365
22046319;f;365
22053570;f;365
22055478;f;70
22055478;t;295
22056733;f;365
22058603;f;365
22059557;f;365
22062268;f;201
22062268;t;164
22062581;f;365
22070740;f;365
22071959;f;365
22072477;f;358
22072477;t;7
22076304;f;365
22076606;f;365
22081165;f;365
22091123;f;365
22092298;f;365
22093658;f;342
22093658;t;23
22094284;f;365
22094319;f;365
22094874;f;365
22095827;f;365
22097674;f;234
22097674;t;131
22097730;f;365
22099248;f;365
22100473;f;365
22101591;f;365
22101762;f;365
22102188;f;365
22102553;f;95
22102553;t;270
22102814;f;365
22103287;f;365
22103495;f;365
22111139;f;365
22111919;f;365
22112348;f;365
22113753;f;365
22116406;f;365
22120105;f;365
22120385;f;365
22120577;f;365
22122280;f;365
22135791;f;365
22141662;f;365
22143276;f;365
22147378;f;365
22148520;f;276
22148520;t;89
22153636;f;365
22153696;f;365
22154721;f;365
22158626;f;365
22162360;f;365
22163027;f;365
22168849;f;281
22168849;t;84
22169293;f;365
22169438;f;365
22170392;f;365
22170770;f;365
22171042;f;365
22171109;f;365
22171691;f;365
22172868;f;365
22173514;f;365
22178075;f;365
22183604;f;365
22185838;f;365
22186333;f;365
22187000;f;365
22187735;f;365
22187951;f;227
22187951;t;138
22188437;f;365
22188492;f;365
22188508;f;365
22188513;f;365
22189826;f;365
22190151;f;365
22196705;f;365
22198208;f;365
22198702;f;365
22199127;f;365
22200308;f;365
22200644;f;365
22201962;f;361
22201962;t;4
22202696;f;365
22204873;f;365
22205069;f;365
22205977;f;365
22206351;f;365
22208181;f;365
22209675;f;365
22209978;f;365
22219186;f;365
22219301;f;365
22219372;f;297
22219372;t;68
22223028;f;365
22229238;f;365
22235405;f;365
22239953;f;365
22241387;f;365
22243247;f;365
22246081;f;365
22255864;f;365
22256888;f;365
22258924;f;365
22258971;f;365
22262830;f;365
22263693;f;360
22263693;t;5
22264063;f;365
22264555;f;365
22273164;f;115
22273164;t;250
22275423;f;365
22275610;f;7
22275610;t;358
22275679;f;365
22285140;f;303
22285140;t;62
22286071;f;365
22288219;f;32
22288219;t;333
22289473;f;365
22291939;f;365
22297111;f;365
22297492;f;365
22298345;f;365
22299023;f;365
22299563;f;365
22300673;f;365
22301779;f;365
22301898;f;365
22302445;f;365
22303547;f;360
22303547;t;5
22304444;f;365
22305089;f;365
22305196;f;36
22305196;t;329
22312731;f;340
22312731;t;25
22316089;f;365
22316773;f;365
22318747;f;365
22322268;f;365
22322841;f;365
22323582;f;365
22325538;f;365
22332602;f;365
22334070;f;365
22334179;f;365
22340003;f;365
22340202;f;99
22340202;t;266
22341910;f;185
22341910;t;180
22347011;f;34
22347011;t;331
22347348;f;365
22355192;f;365
22355507;f;164
22355507;t;201
22357649;f;365
22357794;f;365
22364332;f;365
22365877;f;3
22365877;t;362
22366172;f;365
22366682;f;365
22367852;f;68
22367852;t;297
22374354;f;365
22375423;t;365
22375432;f;365
22376323;f;360
22376323;t;5
22379128;f;3
22379128;t;362
22382063;f;365
22382973;f;205
22382973;t;160
22383098;f;332
22383098;t;33
22383562;f;365
22383593;f;25
22383593;t;340
22383767;f;342
22383767;t;23
22383798;f;365
22383842;f;365
22393946;f;365
22394713;f;365
22395496;f;365
22396851;f;365
22397589;f;365
22399539;f;365
22404676;f;365
22405550;f;365
22406555;f;365
22407094;f;365
22408409;f;365
22409274;f;365
22414296;f;365
22424735;f;365
22426509;f;365
22427069;f;365
22428682;f;365
22433211;f;365
22442410;f;365
22443387;f;365
22443694;f;365
22445856;f;365
22445902;f;365
22449168;f;365
22452706;f;365
22453701;f;9
22453701;t;356
22457055;f;365
22458840;f;364
22458840;t;1
22460923;f;192
22460923;t;173
22461998;f;365
22467870;f;345
22467870;t;20
22475475;f;365
22476372;f;365
22476476;f;365
22490975;f;365
22494877;f;331
22494877;t;34
22500358;f;365
22500574;f;179
22500574;t;186
22502016;f;365
22504120;f;313
22504120;t;52
22508650;f;365
22508949;f;29
22508949;t;336
22510214;f;305
22510214;t;60
22520444;f;365
22523182;f;365
22524410;f;365
22524917;f;365
22526540;f;192
22526540;t;173
22529423;f;116
22529423;t;249
22536016;f;365
22539692;f;365
22540368;f;185
22540368;t;180
22540900;f;365
22543359;f;365
